id_paisano,desagregacion,pais_cod,encuesta,ano,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
URY2023,Man,URY,,2023,,,11.6553316116333,23,23,,Man,3,Uruguay,Uruguay,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2023,Women/men ratio,URY,,2023,,,.549902081489563,26,26,,Women/men ratio,6,Uruguay,Uruguay,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Total,VEN,,2000,,,1.420415639877319,1,1,,Total,1,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Women,VEN,,2000,,,14.27262783050537,2,2,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Men,VEN,,2000,,,28.48558807373047,3,3,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Women - men gap,VEN,,2000,,,.576715350151062,4,4,54.701389,Women - men gap,5,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Women without children,VEN,,2000,,,.5011574625968933,6,6,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Women with children aged 0-5,VEN,,2000,,,23.70443344116211,7,7,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Women with children older than 5,VEN,,2000,,,30.19070625305176,8,8,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Men without children,VEN,,2000,,,27.88784790039063,9,9,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Men with children aged 0-5,VEN,,2000,,,.9649133682250977,10,10,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Men with children older than 5,VEN,,2000,,,.4068996906280518,11,11,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Low skilled women,VEN,,2000,,,.6646571755409241,16,16,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Medium skilled women,VEN,,2000,,,31.31132125854492,17,17,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,High skilled women,VEN,,2000,,,26.89099884033203,18,18,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Low skilled men,VEN,,2000,,,13.26731967926025,19,19,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Medium skilled men,VEN,,2000,,,.3790118992328644,20,20,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,High skilled men,VEN,,2000,,,.8420445322990417,21,21,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Woman,VEN,,2000,,,14.27262783050537,22,22,,Woman,2,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Man,VEN,,2000,,,28.48558807373047,23,23,,Man,3,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2000,Women/men ratio,VEN,,2000,,,.5010473132133484,26,26,,Women/men ratio,6,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Total,VEN,,2001,,,1.050885558128357,1,1,,Total,1,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Women,VEN,,2001,,,12.15615177154541,2,2,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Men,VEN,,2001,,,24.12783813476563,3,3,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Women - men gap,VEN,,2001,,,.6078707575798035,4,4,46.099133,Women - men gap,5,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Women without children,VEN,,2001,,,.298933357000351,6,6,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Women with children aged 0-5,VEN,,2001,,,19.97328186035156,7,7,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Women with children older than 5,VEN,,2001,,,27.6942081451416,8,8,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Men without children,VEN,,2001,,,22.43316078186035,9,9,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Men with children aged 0-5,VEN,,2001,,,.6563720107078552,10,10,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Men with children older than 5,VEN,,2001,,,.3049066960811615,11,11,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Low skilled women,VEN,,2001,,,.8432490229606628,16,16,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Medium skilled women,VEN,,2001,,,26.61135482788086,17,17,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,High skilled women,VEN,,2001,,,24.25686073303223,18,18,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Low skilled men,VEN,,2001,,,10.56127834320068,19,19,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Medium skilled men,VEN,,2001,,,.546834409236908,20,20,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,High skilled men,VEN,,2001,,,.5781538486480713,21,21,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Woman,VEN,,2001,,,12.15615177154541,22,22,,Woman,2,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Man,VEN,,2001,,,24.12783813476563,23,23,,Man,3,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2001,Women/men ratio,VEN,,2001,,,.5038226842880249,26,26,,Women/men ratio,6,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Total,VEN,,2002,,,1.088736295700073,1,1,,Total,1,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Women,VEN,,2002,,,11.29044055938721,2,2,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Men,VEN,,2002,,,22.52572441101074,3,3,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Women - men gap,VEN,,2002,,,.6021403670310974,4,4,42.970226,Women - men gap,5,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Women without children,VEN,,2002,,,.2605730295181274,6,6,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Women with children aged 0-5,VEN,,2002,,,16.30249214172363,7,7,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Women with children older than 5,VEN,,2002,,,25.87308120727539,8,8,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Men without children,VEN,,2002,,,21.18536186218262,9,9,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Men with children aged 0-5,VEN,,2002,,,.6531161069869995,10,10,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Men with children older than 5,VEN,,2002,,,.32005575299263,11,11,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Low skilled women,VEN,,2002,,,.8274907469749451,16,16,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Medium skilled women,VEN,,2002,,,25.00918579101563,17,17,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,High skilled women,VEN,,2002,,,22.77263069152832,18,18,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Low skilled men,VEN,,2002,,,9.288506507873535,19,19,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Medium skilled men,VEN,,2002,,,.5137743353843689,20,20,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,High skilled men,VEN,,2002,,,.6408361792564392,21,21,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Woman,VEN,,2002,,,11.29044055938721,22,22,,Woman,2,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Man,VEN,,2002,,,22.52572441101074,23,23,,Man,3,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2002,Women/men ratio,VEN,,2002,,,.5012242794036865,26,26,,Women/men ratio,6,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Total,VEN,,2003,,,1.122882485389709,1,1,,Total,1,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Women,VEN,,2003,,,10.68800735473633,2,2,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Men,VEN,,2003,,,21.20450401306152,3,3,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Women - men gap,VEN,,2003,,,.5786091685295105,4,4,40.426754,Women - men gap,5,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Women without children,VEN,,2003,,,.2760187089443207,6,6,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Women with children aged 0-5,VEN,,2003,,,17.90105438232422,7,7,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Women with children older than 5,VEN,,2003,,,24.34414100646973,8,8,,Children (women),7,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Men without children,VEN,,2003,,,19.6708927154541,9,9,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Men with children aged 0-5,VEN,,2003,,,.5014400482177734,10,10,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Men with children older than 5,VEN,,2003,,,.2722784876823425,11,11,,Children (men),8,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Low skilled women,VEN,,2003,,,.8336971402168274,16,16,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Medium skilled women,VEN,,2003,,,23.70429801940918,17,17,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,High skilled women,VEN,,2003,,,20.76643371582031,18,18,,Qualification (women),11,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Low skilled men,VEN,,2003,,,9.547488212585449,19,19,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Medium skilled men,VEN,,2003,,,.5266044735908508,20,20,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,High skilled men,VEN,,2003,,,.4740593433380127,21,21,,Qualification (men),12,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Woman,VEN,,2003,,,10.68800735473633,22,22,,Woman,2,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Man,VEN,,2003,,,21.20450401306152,23,23,,Man,3,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2003,Women/men ratio,VEN,,2003,,,.5040441751480103,26,26,,Women/men ratio,6,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2004,Total,VEN,,2004,,,.8191195130348206,1,1,,Total,1,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2004,Women,VEN,,2004,,,11.4056568145752,2,2,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2004,Men,VEN,,2004,,,22.66497421264648,3,3,,Gender,4,Venezuela,Venezuela,"Percentage of people with at least the same education as their partners, who are inactive and their partner is active.",Percentage of individuals with equal or greater education than spouse who are inactive,Reference population between 25 and 54 years old. The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
