id_paisano,desagregacion,pais_cod,encuesta,ano,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
VEN2013,Women,VEN,,2013,,,,2,2,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Men,VEN,,2013,,,,3,3,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Women - men gap,VEN,,2013,,,,4,4,0,Women - men gap,5,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Women without children,VEN,,2013,,,,6,6,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Women with children aged 0-5,VEN,,2013,,,,7,7,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Women with children older than 5,VEN,,2013,,,,8,8,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Men without children,VEN,,2013,,,,9,9,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Men with children aged 0-5,VEN,,2013,,,,10,10,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Men with children older than 5,VEN,,2013,,,,11,11,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Head household low skilled (women),VEN,,2013,,,,12,12,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Head household medium skilled (women),VEN,,2013,,,,13,13,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Head household high skilled (women),VEN,,2013,,,,14,14,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Head household low skilled (men),VEN,,2013,,,,15,15,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Head household medium skilled (men),VEN,,2013,,,,16,16,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Head household high skilled (men),VEN,,2013,,,,17,17,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Women/men ratio,VEN,,2013,,,,20,20,,Women/men ratio,6,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Woman,VEN,,2013,,,,21,21,,Woman,2,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2013,Man,VEN,,2013,,,,22,22,,Man,3,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Total,VEN,,2014,,,,1,1,,Total,1,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Women,VEN,,2014,,,,2,2,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Men,VEN,,2014,,,,3,3,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Women - men gap,VEN,,2014,,,,4,4,0,Women - men gap,5,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Women without children,VEN,,2014,,,,6,6,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Women with children aged 0-5,VEN,,2014,,,,7,7,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Women with children older than 5,VEN,,2014,,,,8,8,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Men without children,VEN,,2014,,,,9,9,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Men with children aged 0-5,VEN,,2014,,,,10,10,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Men with children older than 5,VEN,,2014,,,,11,11,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Head household low skilled (women),VEN,,2014,,,,12,12,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Head household medium skilled (women),VEN,,2014,,,,13,13,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Head household high skilled (women),VEN,,2014,,,,14,14,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Head household low skilled (men),VEN,,2014,,,,15,15,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Head household medium skilled (men),VEN,,2014,,,,16,16,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Head household high skilled (men),VEN,,2014,,,,17,17,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Women/men ratio,VEN,,2014,,,,20,20,,Women/men ratio,6,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Woman,VEN,,2014,,,,21,21,,Woman,2,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2014,Man,VEN,,2014,,,,22,22,,Man,3,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Total,VEN,,2015,,,,1,1,,Total,1,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Women,VEN,,2015,,,,2,2,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Men,VEN,,2015,,,,3,3,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Women - men gap,VEN,,2015,,,,4,4,0,Women - men gap,5,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Women without children,VEN,,2015,,,,6,6,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Women with children aged 0-5,VEN,,2015,,,,7,7,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Women with children older than 5,VEN,,2015,,,,8,8,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Men without children,VEN,,2015,,,,9,9,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Men with children aged 0-5,VEN,,2015,,,,10,10,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Men with children older than 5,VEN,,2015,,,,11,11,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Head household low skilled (women),VEN,,2015,,,,12,12,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Head household medium skilled (women),VEN,,2015,,,,13,13,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Head household high skilled (women),VEN,,2015,,,,14,14,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Head household low skilled (men),VEN,,2015,,,,15,15,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Head household medium skilled (men),VEN,,2015,,,,16,16,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Head household high skilled (men),VEN,,2015,,,,17,17,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Women/men ratio,VEN,,2015,,,,20,20,,Women/men ratio,6,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Woman,VEN,,2015,,,,21,21,,Woman,2,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2015,Man,VEN,,2015,,,,22,22,,Man,3,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Total,VEN,,2016,,,,1,1,,Total,1,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Women,VEN,,2016,,,,2,2,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Men,VEN,,2016,,,,3,3,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Women - men gap,VEN,,2016,,,,4,4,0,Women - men gap,5,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Women without children,VEN,,2016,,,,6,6,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Women with children aged 0-5,VEN,,2016,,,,7,7,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Women with children older than 5,VEN,,2016,,,,8,8,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Men without children,VEN,,2016,,,,9,9,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Men with children aged 0-5,VEN,,2016,,,,10,10,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Men with children older than 5,VEN,,2016,,,,11,11,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Head household low skilled (women),VEN,,2016,,,,12,12,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Head household medium skilled (women),VEN,,2016,,,,13,13,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Head household high skilled (women),VEN,,2016,,,,14,14,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Head household low skilled (men),VEN,,2016,,,,15,15,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Head household medium skilled (men),VEN,,2016,,,,16,16,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Head household high skilled (men),VEN,,2016,,,,17,17,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Women/men ratio,VEN,,2016,,,,20,20,,Women/men ratio,6,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Woman,VEN,,2016,,,,21,21,,Woman,2,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2016,Man,VEN,,2016,,,,22,22,,Man,3,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Total,VEN,,2017,,,,1,1,,Total,1,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Women,VEN,,2017,,,,2,2,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Men,VEN,,2017,,,,3,3,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Women - men gap,VEN,,2017,,,,4,4,0,Women - men gap,5,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Women without children,VEN,,2017,,,,6,6,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Women with children aged 0-5,VEN,,2017,,,,7,7,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Women with children older than 5,VEN,,2017,,,,8,8,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Men without children,VEN,,2017,,,,9,9,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Men with children aged 0-5,VEN,,2017,,,,10,10,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Men with children older than 5,VEN,,2017,,,,11,11,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Head household low skilled (women),VEN,,2017,,,,12,12,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Head household medium skilled (women),VEN,,2017,,,,13,13,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Head household high skilled (women),VEN,,2017,,,,14,14,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Head household low skilled (men),VEN,,2017,,,,15,15,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Head household medium skilled (men),VEN,,2017,,,,16,16,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Head household high skilled (men),VEN,,2017,,,,17,17,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Women/men ratio,VEN,,2017,,,,20,20,,Women/men ratio,6,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Woman,VEN,,2017,,,,21,21,,Woman,2,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2017,Man,VEN,,2017,,,,22,22,,Man,3,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Total,VEN,,2018,,,,1,1,,Total,1,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Women,VEN,,2018,,,,2,2,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Men,VEN,,2018,,,,3,3,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Women - men gap,VEN,,2018,,,,4,4,0,Women - men gap,5,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Women without children,VEN,,2018,,,,6,6,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Women with children aged 0-5,VEN,,2018,,,,7,7,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
