id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
URY2009,"Men in medium-skilled household, language",URY,PISA,2009,416.4853820800781,21,21,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Men in high-skilled household, language",URY,PISA,2009,458.5984191894531,22,22,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Total, science",URY,PISA,2009,427.2142639160156,23,23,,,,"Total, science",15,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Women, science",URY,PISA,2009,427.7530822753906,24,24,,,,"Gender, science",18,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Men, science",URY,PISA,2009,426.6072387695313,25,25,,,,"Gender, science",18,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Gap women - men, science",URY,PISA,2009,-1.145843505859375,26,26,,,5.4553137,"Gap women - men, science",19,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Women in low-skilled household, science",URY,PISA,2009,395.4549255371094,28,28,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Women in medium-skilled household, science",URY,PISA,2009,441.8987121582031,29,29,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Women in high-skilled household, science",URY,PISA,2009,482.4382629394531,30,30,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Men in low-skilled household, science",URY,PISA,2009,393.9490661621094,31,31,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Men in medium-skilled household, science",URY,PISA,2009,437.3606567382813,32,32,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Men in high-skilled household, science",URY,PISA,2009,479.4216613769531,33,33,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Woman, mathematic",URY,PISA,2009,420.9401245117188,34,34,,,,"Woman, mathematic",2,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Man, mathematic",URY,PISA,2009,433.2393188476563,35,35,,,,"Man, mathematic",3,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Woman, language",URY,PISA,2009,445.4245910644531,36,36,,,,"Woman, language",9,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Man, language",URY,PISA,2009,403.7203674316406,37,37,,,,"Man, language",10,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Woman, science",URY,PISA,2009,427.7530822753906,38,38,,,,"Woman, science",16,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2009,"Man, science",URY,PISA,2009,426.6072387695313,39,39,,,,"Man, science",17,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Total, mathematic",URY,PISA,2012,409.2915649414063,1,1,,,,"Total, mathematic",1,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women, mathematic",URY,PISA,2012,403.9456176757813,2,2,,,,"Gender, mathematic",4,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men, mathematic",URY,PISA,2012,415.3532409667969,3,3,,,,"Gender, mathematic",4,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Gap women - men, mathematic",URY,PISA,2012,11.4076099395752,4,4,6.052309,,,"Gap women - men, mathematic",5,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in low-skilled household, mathematic",URY,PISA,2012,374.9555358886719,6,6,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in medium-skilled household, mathematic",URY,PISA,2012,416.5102233886719,7,7,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in high-skilled household, mathematic",URY,PISA,2012,461.8868713378906,8,8,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in low-skilled household, mathematic",URY,PISA,2012,383.05908203125,9,9,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in medium-skilled household, mathematic",URY,PISA,2012,433.4811096191406,10,10,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in high-skilled household, mathematic",URY,PISA,2012,471.0998840332031,11,11,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Total, language",URY,PISA,2012,411.3489074707031,12,12,,,,"Total, language",8,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women, language",URY,PISA,2012,427.9804992675781,13,13,,,,"Gender, language",11,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men, language",URY,PISA,2012,392.4906616210938,14,14,,,,"Gender, language",11,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Gap women - men, language",URY,PISA,2012,-35.48984909057617,15,15,,6.940629,,"Gap women - men, language",12,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in low-skilled household, language",URY,PISA,2012,399.8354797363281,17,17,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in medium-skilled household, language",URY,PISA,2012,437.4282531738281,18,18,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in high-skilled household, language",URY,PISA,2012,487.432861328125,19,19,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in low-skilled household, language",URY,PISA,2012,361.076416015625,20,20,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in medium-skilled household, language",URY,PISA,2012,409.915771484375,21,21,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in high-skilled household, language",URY,PISA,2012,447.9786376953125,22,22,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Total, science",URY,PISA,2012,415.8429260253906,23,23,,,,"Total, science",15,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women, science",URY,PISA,2012,416.3473815917969,24,24,,,,"Gender, science",18,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men, science",URY,PISA,2012,415.2709655761719,25,25,,,,"Gender, science",18,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Gap women - men, science",URY,PISA,2012,-1.07640528678894,26,26,,,6.6081805,"Gap women - men, science",19,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in low-skilled household, science",URY,PISA,2012,387.4169616699219,28,28,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in medium-skilled household, science",URY,PISA,2012,428.6416015625,29,29,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Women in high-skilled household, science",URY,PISA,2012,474.9686889648438,30,30,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in low-skilled household, science",URY,PISA,2012,382.7173767089844,31,31,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in medium-skilled household, science",URY,PISA,2012,432.7501525878906,32,32,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Men in high-skilled household, science",URY,PISA,2012,472.359619140625,33,33,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Woman, mathematic",URY,PISA,2012,403.9456176757813,34,34,,,,"Woman, mathematic",2,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Man, mathematic",URY,PISA,2012,415.3532409667969,35,35,,,,"Man, mathematic",3,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Woman, language",URY,PISA,2012,427.9804992675781,36,36,,,,"Woman, language",9,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Man, language",URY,PISA,2012,392.4906616210938,37,37,,,,"Man, language",10,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Woman, science",URY,PISA,2012,416.3473815917969,38,38,,,,"Woman, science",16,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2012,"Man, science",URY,PISA,2012,415.2709655761719,39,39,,,,"Man, science",17,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Total, mathematic",URY,PISA,2015,417.9918823242188,1,1,,,,"Total, mathematic",1,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women, mathematic",URY,PISA,2015,411.5023498535156,2,2,,,,"Gender, mathematic",4,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men, mathematic",URY,PISA,2015,425.137939453125,3,3,,,,"Gender, mathematic",4,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Gap women - men, mathematic",URY,PISA,2015,13.27810668945313,4,4,5.5082312,,,"Gap women - men, mathematic",5,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in low-skilled household, mathematic",URY,PISA,2015,381.2835998535156,6,6,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in medium-skilled household, mathematic",URY,PISA,2015,429.0350646972656,7,7,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in high-skilled household, mathematic",URY,PISA,2015,457.067138671875,8,8,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in low-skilled household, mathematic",URY,PISA,2015,390.5827026367188,9,9,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in medium-skilled household, mathematic",URY,PISA,2015,439.7308044433594,10,10,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in high-skilled household, mathematic",URY,PISA,2015,473.9035034179688,11,11,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Total, language",URY,PISA,2015,436.5721435546875,12,12,,,,"Total, language",8,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women, language",URY,PISA,2015,447.7196044921875,13,13,,,,"Gender, language",11,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men, language",URY,PISA,2015,424.296875,14,14,,,,"Gender, language",11,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Gap women - men, language",URY,PISA,2015,-23.11949157714844,15,15,,6.4841547,,"Gap women - men, language",12,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in low-skilled household, language",URY,PISA,2015,414.9893188476563,17,17,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in medium-skilled household, language",URY,PISA,2015,463.1127319335938,18,18,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in high-skilled household, language",URY,PISA,2015,502.1656799316406,19,19,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in low-skilled household, language",URY,PISA,2015,387.0591735839844,20,20,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in medium-skilled household, language",URY,PISA,2015,437.9875183105469,21,21,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in high-skilled household, language",URY,PISA,2015,477.9926147460938,22,22,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Total, science",URY,PISA,2015,435.3629455566406,23,23,,,,"Total, science",15,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women, science",URY,PISA,2015,431.3076782226563,24,24,,,,"Gender, science",18,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men, science",URY,PISA,2015,439.8285217285156,25,25,,,,"Gender, science",18,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Gap women - men, science",URY,PISA,2015,8.502305030822754,26,26,,,6.2554665,"Gap women - men, science",19,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in low-skilled household, science",URY,PISA,2015,401.6149597167969,28,28,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in medium-skilled household, science",URY,PISA,2015,446.8121337890625,29,29,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Women in high-skilled household, science",URY,PISA,2015,478.1886596679688,30,30,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in low-skilled household, science",URY,PISA,2015,405.997802734375,31,31,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in medium-skilled household, science",URY,PISA,2015,453.8543701171875,32,32,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Men in high-skilled household, science",URY,PISA,2015,487.4413146972656,33,33,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Woman, mathematic",URY,PISA,2015,411.5023498535156,34,34,,,,"Woman, mathematic",2,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Man, mathematic",URY,PISA,2015,425.137939453125,35,35,,,,"Man, mathematic",3,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Woman, language",URY,PISA,2015,447.7196044921875,36,36,,,,"Woman, language",9,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Man, language",URY,PISA,2015,424.296875,37,37,,,,"Man, language",10,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Woman, science",URY,PISA,2015,431.3076782226563,38,38,,,,"Woman, science",16,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2015,"Man, science",URY,PISA,2015,439.8285217285156,39,39,,,,"Man, science",17,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Total, mathematic",URY,PISA,2018,417.66162109375,1,1,,,,"Total, mathematic",1,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women, mathematic",URY,PISA,2018,413.6734313964844,2,2,,,,"Gender, mathematic",4,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men, mathematic",URY,PISA,2018,422.0060729980469,3,3,,,,"Gender, mathematic",4,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Gap women - men, mathematic",URY,PISA,2018,8.112801551818848,4,4,7.5168247,,,"Gap women - men, mathematic",5,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in low-skilled household, mathematic",URY,PISA,2018,383.9656066894531,6,6,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in medium-skilled household, mathematic",URY,PISA,2018,421.725830078125,7,7,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in high-skilled household, mathematic",URY,PISA,2018,454.2798767089844,8,8,,,,"Qualification (women), mathematic",6,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men in low-skilled household, mathematic",URY,PISA,2018,391.0125122070313,9,9,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
