id_paisano,desagregacion,pais_cod,encuesta,ano,u,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
DOM2017,Mujeres con hijos de 0 a 5 años,DOM,,2017,,,,22.79756927490234,7,7,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Mujeres con hijos de 6 años o más,DOM,,2017,,,,29.38494682312012,8,8,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Hombres sin hijos,DOM,,2017,,,,74.76702880859375,9,9,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Hombres con hijos de 0 a 5 años,DOM,,2017,,,,79.36772155761719,10,10,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Hombres con hijos de 6 años o más,DOM,,2017,,,,71.93706512451172,11,11,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Mujeres de baja calificación,DOM,,2017,,,,22.88967704772949,16,16,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Mujeres de media calificación,DOM,,2017,,,,25.69611740112305,17,17,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Mujeres de alta calificación,DOM,,2017,,,,44.85451889038086,18,18,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Hombres de baja calificación,DOM,,2017,,,,77.11094665527344,19,19,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Hombres de media calificación,DOM,,2017,,,,72.13462066650391,20,20,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Hombres de alta calificación,DOM,,2017,,,,71.94258880615234,21,21,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Mujer,DOM,,2017,,,,27.35122680664063,22,22,,Mujer,2,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Hombre,DOM,,2017,,,,75.22233581542969,23,23,,Hombre,3,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2017,Ratio mujeres/hombres,DOM,,2017,,,,.3636051118373871,26,26,,Ratio mujeres/hombres,6,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Mujeres,DOM,,2018,,,,27.16555976867676,2,2,,Género,4,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Hombres,DOM,,2018,,,,75.08332824707031,3,3,,Género,4,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Brecha mujeres - hombres,DOM,,2018,,,,-47.91777038574219,4,4,1.6066595,Brecha mujeres - hombres,5,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Mujeres sin hijos,DOM,,2018,,,,27.37749481201172,6,6,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Mujeres con hijos de 0 a 5 años,DOM,,2018,,,,23.98159790039063,7,7,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Mujeres con hijos de 6 años o más,DOM,,2018,,,,29.0051383972168,8,8,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Hombres sin hijos,DOM,,2018,,,,74.75832366943359,9,9,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Hombres con hijos de 0 a 5 años,DOM,,2018,,,,78.62528991699219,10,10,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Hombres con hijos de 6 años o más,DOM,,2018,,,,72.06161499023438,11,11,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Mujeres de baja calificación,DOM,,2018,,,,22.46353340148926,16,16,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Mujeres de media calificación,DOM,,2018,,,,24.31614303588867,17,17,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Mujeres de alta calificación,DOM,,2018,,,,44.10029602050781,18,18,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Hombres de baja calificación,DOM,,2018,,,,76.42594909667969,19,19,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Hombres de media calificación,DOM,,2018,,,,75.04518890380859,20,20,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Hombres de alta calificación,DOM,,2018,,,,68.82122039794922,21,21,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Mujer,DOM,,2018,,,,27.16555976867676,22,22,,Mujer,2,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Hombre,DOM,,2018,,,,75.08332824707031,23,23,,Hombre,3,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2018,Ratio mujeres/hombres,DOM,,2018,,,,.3618054687976837,26,26,,Ratio mujeres/hombres,6,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Mujeres,DOM,,2019,,,,27.5684814453125,2,2,,Género,4,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Hombres,DOM,,2019,,,,74.52114105224609,3,3,,Género,4,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Brecha mujeres - hombres,DOM,,2019,,,,-46.95265960693359,4,4,1.5370768,Brecha mujeres - hombres,5,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Mujeres sin hijos,DOM,,2019,,,,28.40974998474121,6,6,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Mujeres con hijos de 0 a 5 años,DOM,,2019,,,,24.45700073242188,7,7,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Mujeres con hijos de 6 años o más,DOM,,2019,,,,29.11717987060547,8,8,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Hombres sin hijos,DOM,,2019,,,,73.919189453125,9,9,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Hombres con hijos de 0 a 5 años,DOM,,2019,,,,78.04299163818359,10,10,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Hombres con hijos de 6 años o más,DOM,,2019,,,,71.66822052001953,11,11,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Mujeres de baja calificación,DOM,,2019,,,,22.12779235839844,16,16,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Mujeres de media calificación,DOM,,2019,,,,25.71110153198242,17,17,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Mujeres de alta calificación,DOM,,2019,,,,44.37077713012695,18,18,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Hombres de baja calificación,DOM,,2019,,,,76.58859252929688,19,19,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Hombres de media calificación,DOM,,2019,,,,73.19216918945313,20,20,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Hombres de alta calificación,DOM,,2019,,,,68.45117950439453,21,21,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Mujer,DOM,,2019,,,,27.5684814453125,22,22,,Mujer,2,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Hombre,DOM,,2019,,,,74.52114105224609,23,23,,Hombre,3,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2019,Ratio mujeres/hombres,DOM,,2019,,,,.3699417412281036,26,26,,Ratio mujeres/hombres,6,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Mujeres,DOM,,2020,,,,26.19145774841309,2,2,,Género,4,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Hombres,DOM,,2020,,,,76.63512420654297,3,3,,Género,4,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Brecha mujeres - hombres,DOM,,2020,,,,-50.44366836547852,4,4,1.8849289,Brecha mujeres - hombres,5,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Mujeres sin hijos,DOM,,2020,,,,28.61603927612305,6,6,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Mujeres con hijos de 0 a 5 años,DOM,,2020,,,,21.38920783996582,7,7,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Mujeres con hijos de 6 años o más,DOM,,2020,,,,28.19204139709473,8,8,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Hombres sin hijos,DOM,,2020,,,,75.20114135742188,9,9,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Hombres con hijos de 0 a 5 años,DOM,,2020,,,,80.80023193359375,10,10,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Hombres con hijos de 6 años o más,DOM,,2020,,,,73.56008148193359,11,11,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Mujeres de baja calificación,DOM,,2020,,,,20.98037147521973,16,16,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Mujeres de media calificación,DOM,,2020,,,,25.00627708435059,17,17,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Mujeres de alta calificación,DOM,,2020,,,,41.29567718505859,18,18,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Hombres de baja calificación,DOM,,2020,,,,79.36501312255859,19,19,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Hombres de media calificación,DOM,,2020,,,,73.45497894287109,20,20,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Hombres de alta calificación,DOM,,2020,,,,72.72814178466797,21,21,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Mujer,DOM,,2020,,,,26.19145774841309,22,22,,Mujer,2,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Hombre,DOM,,2020,,,,76.63512420654297,23,23,,Hombre,3,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2020,Ratio mujeres/hombres,DOM,,2020,,,,.3417683243751526,26,26,,Ratio mujeres/hombres,6,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Mujeres,DOM,,2021,,,,26.76349830627441,2,2,,Género,4,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Hombres,DOM,,2021,,,,74.53894805908203,3,3,,Género,4,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Brecha mujeres - hombres,DOM,,2021,,,,-47.77545166015625,4,4,1.6885248,Brecha mujeres - hombres,5,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
