id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
PRY_ERCE06-132006,"Mujeres en hogares media calificación, lectura",PRY_ERCE06-13,(S)ERCE 2006,2006,494.08837890625,18,18,,,,"Calificación (mujeres), lectura",13,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Mujeres en hogares alta calificación, lectura",PRY_ERCE06-13,(S)ERCE 2006,2006,506.4168090820313,19,19,,,,"Calificación (mujeres), lectura",13,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombres en hogares baja calificación, lectura",PRY_ERCE06-13,(S)ERCE 2006,2006,433.0364990234375,20,20,,,,"Calificación (hombres), lectura",14,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombres en hogares media calificación, lectura",PRY_ERCE06-13,(S)ERCE 2006,2006,496.820556640625,21,21,,,,"Calificación (hombres), lectura",14,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombres en hogares alta calificación, lectura",PRY_ERCE06-13,(S)ERCE 2006,2006,489.1530456542969,22,22,,,,"Calificación (hombres), lectura",14,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Total, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,469.26416015625,23,23,,,,"Total, ciencia",15,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Mujeres, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,470.6801452636719,24,24,,,,"Género, ciencia",18,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombres, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,468.802734375,25,25,,,,"Género, ciencia",18,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Mujeres en hogares baja calificación, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,460.4375610351563,28,28,,,,"Calificación (mujeres), ciencia",20,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Mujeres en hogares media calificación, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,493.8179626464844,29,29,,,,"Calificación (mujeres), ciencia",20,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Mujeres en hogares alta calificación, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,495.7823181152344,30,30,,,,"Calificación (mujeres), ciencia",20,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombres en hogares baja calificación, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,457.3812255859375,31,31,,,,"Calificación (hombres), ciencia",21,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombres en hogares media calificación, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,495.7901611328125,32,32,,,,"Calificación (hombres), ciencia",21,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombres en hogares alta calificación, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,493.4889526367188,33,33,,,,"Calificación (hombres), ciencia",21,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Mujer, matemática",PRY_ERCE06-13,(S)ERCE 2006,2006,469.5726623535156,34,34,,,,"Mujer, matemática",2,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombre, matemática",PRY_ERCE06-13,(S)ERCE 2006,2006,470.1642150878906,35,35,,,,"Hombre, matemática",3,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Mujer, lectura",PRY_ERCE06-13,(S)ERCE 2006,2006,461.2191772460938,36,36,,,,"Mujer, lectura",9,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombre, lectura",PRY_ERCE06-13,(S)ERCE 2006,2006,450.0742797851563,37,37,,,,"Hombre, lectura",10,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Mujer, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,470.6801452636719,38,38,,,,"Mujer, ciencia",16,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132006,"Hombre, ciencia",PRY_ERCE06-13,(S)ERCE 2006,2006,468.802734375,39,39,,,,"Hombre, ciencia",17,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Total, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,455.5464782714844,1,1,,,,"Total, matemática",1,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,454.0013122558594,2,2,,,,"Género, matemática",4,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,456.9723205566406,3,3,,,,"Género, matemática",4,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares baja calificación, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,440.0481567382813,6,6,,,,"Calificación (mujeres), matemática",6,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares media calificación, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,458.7124328613281,7,7,,,,"Calificación (mujeres), matemática",6,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares alta calificación, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,486.551025390625,8,8,,,,"Calificación (mujeres), matemática",6,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares baja calificación, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,439.2621154785156,9,9,,,,"Calificación (hombres), matemática",7,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares media calificación, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,459.1407775878906,10,10,,,,"Calificación (hombres), matemática",7,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares alta calificación, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,500.5986328125,11,11,,,,"Calificación (hombres), matemática",7,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Total, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,469.1406555175781,12,12,,,,"Total, lectura",8,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,475.4532775878906,13,13,,,,"Género, lectura",11,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,463.137939453125,14,14,,,,"Género, lectura",11,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares baja calificación, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,449.0145568847656,17,17,,,,"Calificación (mujeres), lectura",13,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares media calificación, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,486.6115417480469,18,18,,,,"Calificación (mujeres), lectura",13,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares alta calificación, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,511.2389831542969,19,19,,,,"Calificación (mujeres), lectura",13,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares baja calificación, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,435.4007873535156,20,20,,,,"Calificación (hombres), lectura",14,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares media calificación, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,462.6239624023438,21,21,,,,"Calificación (hombres), lectura",14,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares alta calificación, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,517.7977294921875,22,22,,,,"Calificación (hombres), lectura",14,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Total, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,454.7585144042969,23,23,,,,"Total, ciencia",15,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,459.9264526367188,24,24,,,,"Género, ciencia",18,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,449.5817260742188,25,25,,,,"Género, ciencia",18,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares baja calificación, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,436.2177124023438,28,28,,,,"Calificación (mujeres), ciencia",20,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares media calificación, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,464.7923583984375,29,29,,,,"Calificación (mujeres), ciencia",20,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujeres en hogares alta calificación, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,515.0389404296875,30,30,,,,"Calificación (mujeres), ciencia",20,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares baja calificación, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,425.5923767089844,31,31,,,,"Calificación (hombres), ciencia",21,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares media calificación, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,455.5675964355469,32,32,,,,"Calificación (hombres), ciencia",21,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombres en hogares alta calificación, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,504.8272399902344,33,33,,,,"Calificación (hombres), ciencia",21,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujer, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,454.0013122558594,34,34,,,,"Mujer, matemática",2,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombre, matemática",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,456.9723205566406,35,35,,,,"Hombre, matemática",3,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujer, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,475.4532775878906,36,36,,,,"Mujer, lectura",9,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombre, lectura",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,463.137939453125,37,37,,,,"Hombre, lectura",10,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Mujer, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,459.9264526367188,38,38,,,,"Mujer, ciencia",16,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE06-132013,"Hombre, ciencia",PRY_ERCE06-13,(T)ERCE 2013 comparable a (S)ERCE 2006,2013,449.5817260742188,39,39,,,,"Hombre, ciencia",17,Paraguay,Paraguay (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE13-192013,"Total, matemática",PRY_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,641.3493041992188,1,1,,,,"Total, matemática",1,Paraguay,Paraguay (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE13-192013,"Mujeres, matemática",PRY_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,638.438720703125,2,2,,,,"Género, matemática",4,Paraguay,Paraguay (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE13-192013,"Hombres, matemática",PRY_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,644.0938720703125,3,3,,,,"Género, matemática",4,Paraguay,Paraguay (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE13-192013,"Mujeres en hogares baja calificación, matemática",PRY_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,621.8560791015625,6,6,,,,"Calificación (mujeres), matemática",6,Paraguay,Paraguay (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE13-192013,"Mujeres en hogares media calificación, matemática",PRY_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,645.399658203125,7,7,,,,"Calificación (mujeres), matemática",6,Paraguay,Paraguay (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
PRY_ERCE13-192013,"Mujeres en hogares alta calificación, matemática",PRY_ERCE13-19,(T)ERCE 2013 comparable a ERCE 2019,2013,681.1552124023438,8,8,,,,"Calificación (mujeres), matemática",6,Paraguay,Paraguay (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
